B;B.1;B.1.1;B.1.1.44 415
B;B.1;B.1.1;B.1.1.500 55
B;B.1;B.1.562 55
B;B.1;B.1.206 1272
B;B.1;B.1.160;B.1.160.33 231
B;B.1;B.1.277 42
B;B.1;B.1.1;B.1.1.218 135
B;B.1;B.1.1;B.1.1.240 218
B;B.1;B.1.1;B.1.1.162 34
B;B.1;B.1.1;B.1.1.204 330
B;B.1;B.1.1;B.1.1.200;AN.1 51
B;B.1;B.1.1;B.1.1.355 66
B;B.1;B.1.179 273
B;B.1;B.1.617;B.1.617.2;AY.63 2556
B;B.1;B.1.630 167
B;B.1;B.1.626 177
B;B.1;B.1.177;B.1.177.35 1670
B;B.1;B.1.177;B.1.177.72 295
B;B.1;B.1.78 115
B;B.1;B.1.160;B.1.160.30 325
B;B.1;B.1.1;B.1.1.349 97
B;B.1;B.1.382 109
B;B.1;B.1.1;B.1.1.194 201
B;B.1;B.1.631 376
B;B.1;B.1.636 170
B;B.1;B.1.1;B.1.1.482;AV.1 204
B;B.1;B.1.1;B.1.1.318;AZ.3 663
B;B.1;B.1.558 228
B;B.1;B.1.580 221
B;B.1;B.1.1;B.1.1.438 20
B;B.1;B.1.351;B.1.351.1 20
B;B.1;B.1.1;B.1.1.220 260
B;B.1;B.1.1;B.1.1.54 321
B;B.1;B.1.36;B.1.36.35 984
A;A.23 97
B;B.1;B.1.635 70
B;B.1;B.1.604 72
B;B.1;B.1.1;B.1.1.1;C.1;C.1.2 296
B;B.1;B.1.1;B.1.1.448 520
B;B.1;B.1.617;B.1.617.2;AY.34;AY.34.1 1311
B;B.1;B.1.1;B.1.1.28;P.1;P.1.4 1032
B;B.1;B.1.1;B.1.1.28;P.1;P.1.11 105
B;B.1;B.1.397 214
B;B.1;B.1.1;B.1.1.28;P.1;P.1.8 240
B;B.1;B.1.195 209
B;B.1;B.1.1;B.1.1.378 116
B;B.1;B.1.1;B.1.1.28;P.1;P.1.3 29
B;B.1;B.1.1;B.1.1.28;P.1;P.1.6 519
B;B.1;B.1.1;B.1.1.28;P.1;P.1.5 12
B;B.1;B.1.1;B.1.1.393 13
B;B.1;B.1.160;B.1.160.25 108
B;B.1;B.1.1;B.1.1.33;N.10 36
B;B.1;B.1.1;B.1.1.1;C.14 230
B;B.1;B.1.1;B.1.1.33;N.1 43
B;B.1;B.1.1;B.1.1.28;P.4 264
B;B.1;B.1.1;B.1.1.28;P.5 76
B;B.1;B.1.581 111
B;B.1;B.1.1;B.1.1.332 32
B;B.1;B.1.1;B.1.1.376 170
B;B.1;B.1.1;B.1.1.33;N.4 238
B;B.1;B.1.547 41
B;B.1;B.1.1;B.1.1.462 113
B;B.1;B.1.1;B.1.1.45 69
B;B.1;B.1.1;B.1.1.171 274
B;B.1;B.1.1;B.1.1.402 86
B;B.1;B.1.173 38
B;B.1;B.1.1;B.1.1.74 250
B;B.1;B.1.362 633
B;B.1;B.1.1;B.1.1.356 112
B;B.1;B.1.1;B.1.1.33;N.7 40
B;B.1;B.1.1;B.1.1.97 37
B;B.1;B.1.407 29
B;B.1;B.1.167 127
B;B.1;B.1.582 2058
B;B.1;B.1.1;B.1.1.33;N.6 142
B;B.1;B.1.1;B.1.1.333 927
B;B.1;B.1.324 611
B;B.1;B.1.1;B.1.1.382 29
B;B.1;B.1.1;B.1.1.28;P.6 315
B;B.23 338
B;B.1;B.1.1;B.1.1.208 83
B;B.1;B.1.617;B.1.617.2;AY.56 607
B;B.1;B.1.1;B.1.1.83 372
B;B.6;B.6.1 38
B;B.1;B.1.1;B.1.1.301 850
B;B.1;B.1.143 49
B;B.1;B.1.188 82
B;B.1;B.1.1;B.1.1.273 152
B;B.1;B.1.88;B.1.88.1 208
B;B.1;B.1.617;B.1.617.2;AY.21 400
B;B.1;B.1.1;B.1.1.187 112
B;B.1;B.1.1;B.1.1.311 2798
A;A.18 19
B;B.1;B.1.388 11
B;B.1;B.1.544 164
B;B.1;B.1.1;B.1.1.359 35
B;B.1;B.1.538 145
B;B.1;B.1.1;B.1.1.306;AE.1 96
B;B.1;B.1.1;B.1.1.1;C.36;C.36.1 249
A;A.11 17
B;B.1;B.1.482 12
B;B.1;B.1.1;B.1.1.174 278
B;B.1;B.1.1;B.1.1.169 57
B;B.1;B.1.603 98
A;A.6 195
B;B.1;B.1.468 186
B;B.1;B.1.462 37
B;B.1;B.1.432 94
B;B.1;B.1.563 65
B;B.1;B.1.110;B.1.110.3 1376
B;B.1;B.1.274 84
B;B.1;B.1.279 1942
B;B.1;B.1.308 29
B;B.32 37
B;B.1;B.1.422 1240
A;A.4 78
B;B.1;B.1.1;B.1.1.207 939
B;B.1;B.1.577 1464
B;B.1;B.1.587 536
B;B.1;B.1.1;B.1.1.306;AE.8 2046
B;B.1;B.1.36;B.1.36.18 2410
B;B.1;B.1.128 1571
B;B.1;B.1.1;B.1.1.1;C.34 27
B;B.1;B.1.1;B.1.1.318;AZ.6 109
B;B.1;B.1.617;B.1.617.2;AY.27 20540
B;B.1;B.1.1;B.1.1.216;AM.4 281
B;B.1;B.1.395 142
B;B.1;B.1.1;B.1.1.403 38
B;B.1;B.1.617;B.1.617.2;AY.15 479
B;B.1;B.1.617;B.1.617.2;AY.18 107
B;B.1;B.1.1;B.1.1.399 11
B;B.1;B.1.1;B.1.1.176 2267
B;B.1;B.1.1;B.1.1.464;AW.1 334
B;B.1;B.1.36;B.1.36.26 368
B;B.1;B.1.443 214
B;B.1;B.1.478 94
B;B.1;B.1.404 767
B;B.1;B.1.239 785
B;B.1;B.1.232 1905
B;B.1;B.1.396 1451
B;B.1;B.1.36;B.1.36.37 360
B;B.1;B.1.1;B.1.1.1;C.31 56
B;B.1;B.1.1;B.1.1.316 1086
B;B.1;B.1.618 226
B;B.1;B.1.1;B.1.1.318;AZ.1 1236
B;B.1;B.1.131 108
A;A.2;A.2.5;A.2.5.1 210
B;B.1;B.1.371 891
B;B.1;B.1.282 70
B;B.1;B.1.617;B.1.617.2;AY.9;AY.9.2;AY.9.2.1 564
B;B.1;B.1.453 310
B;B.1;B.1.575;B.1.575.1 412
B;B.1;B.1.1;B.1.1.244 67
B;B.1;B.1.573 164
B;B.1;B.1.1;B.1.1.61 115
B;B.30 68
B;B.1;B.1.1;B.1.1.157 1094
B;B.1;B.1.551 816
B;B.1;B.1.1;B.1.1.411 67
B;B.1;B.1.520 44
B;B.1;B.1.1;B.1.1.305 240
B;B.1;B.1.509 1170
B;B.1;B.1.1;B.1.1.385 295
B;B.1;B.1.181 47
B;B.1;B.1.421 137
B;B.1;B.1.240;B.1.240.2 33
B;B.1;B.1.1;B.1.1.272 195
B;B.1;B.1.1;B.1.1.335 80
B;B.1;B.1.567 340
B;B.1;B.1.1;B.1.1.417 388
B;B.1;B.1.1;B.1.1.453 118
B;B.1;B.1.1;B.1.1.121 418
B;B.1;B.1.1;B.1.1.322 123
B;B.1;B.1.1;B.1.1.291 1337
B;B.1;B.1.1;B.1.1.329 268
B;B.1;B.1.177;B.1.177.21 13065
B;B.1;B.1.203 18
B;B.1;B.1.126 808
B;B.1;B.1.1;B.1.1.518 156
B;B.1;B.1.142 345
B;B.1;B.1.284 98
B;B.43 72
B;B.1;B.1.599 272
B;B.1;B.1.1;B.1.1.226 173
B;B.1;B.1.1;B.1.1.461 85
B;B.1;B.1.3 383
B;B.1;B.1.270 178
B;B.6;B.6.3 38
B;B.3;B.3.1 606
B;B.1;B.1.162 199
B;B.1;B.1.369;B.1.369.1 37
B;B.1;B.1.1;B.1.1.486 633
B;B.1;B.1.1;B.1.1.1;C.17 16
B;B.1;B.1.1;B.1.1.487 180
B;B.1;B.1.439 168
B;B.1;B.1.589 135
B;B.1;B.1.265 792
B;B.1;B.1.1;B.1.1.10;L.1 526
B;B.1;B.1.1;B.1.1.225 137
B;B.1;B.1.346 728
B;B.1;B.1.1;B.1.1.216;AM.2 9
B;B.1;B.1.1;B.1.1.181 220
B;B.1;B.1.177;B.1.177.54 1644
B;B.1;B.1.366 204
B;B.1;B.1.323 45
B;B.1;B.1.36;B.1.36.34 60
B;B.1;B.1.1;B.1.1.485 93
B;B.1;B.1.486 10
B;B.1;B.1.354 20
B;B.1;B.1.103 52
B;B.1;B.1.578 56
B;B.1;B.1.602 165
B;B.1;B.1.601 33
B;B.1;B.1.451 120
B;B.1;B.1.1;B.1.1.315;AD.2 4559
B;B.1;B.1.505 229
B;B.1;B.1.574 452
B;B.1;B.1.280 143
B;B.1;B.1.1;B.1.1.343 47
B;B.1;B.1.1;B.1.1.265 326
B;B.1;B.1.293 80
B;B.1;B.1.139 1363
B;B.1;B.1.570 330
B;B.1;B.1.361 780
B;B.1;B.1.254 44
B;B.1;B.1.1;B.1.1.339 95
B;B.34 73
B;B.1;B.1.36;B.1.36.9 324
B;B.1;B.1.415;B.1.415.1 128
B;B.1;B.1.316 9
B;B.1;B.1.166 123
B;B.1;B.1.1;B.1.1.118 96
B;B.1;B.1.598 59
B;B.1;B.1.506 40
B;B.1;B.1.160;B.1.160.15 202
B;B.1;B.1.160;B.1.160.16;AB.1 122
B;B.1;B.1.543 100
B;B.1;B.1.417 30
B;B.1;B.1.611 25
B;B.1;B.1.160;B.1.160.21 49
B;B.1;B.1.615 25
B;B.1;B.1.1;B.1.1.317;AS.1 105
B;B.1;B.1.1;B.1.1.10;L.4 24
B;B.1;B.1.592 25
B;B.1;B.1.606 167
B;B.1;B.1.359 44
B;B.1;B.1.416;B.1.416.1 635
B;B.1;B.1.617;B.1.617.2;AY.31 95
B;B.1;B.1.305 470
B;B.1;B.1.1;B.1.1.286 344
B;B.1;B.1.1;B.1.1.138 179
B;B.1;B.1.177;B.1.177.76 405
B;B.10 124
B;B.1;B.1.177;B.1.177.49 37
B;B.1;B.1.634 295
B;B.1;B.1.1;B.1.1.381 25
B;B.1;B.1.258;B.1.258.5 115
B;B.1;B.1.1;B.1.1.324 19
B;B.1;B.1.1;B.1.1.1;C.29 21
B;B.1;B.1.1;B.1.1.180 94
B;B.1;B.1.110;B.1.110.1 10
B;B.1;B.1.1;B.1.1.33;N.2 26
B;B.1;B.1.1;B.1.1.99 41
B;B.1;B.1.1;B.1.1.363 168
B;B.1;B.1.1;B.1.1.86 48
A;A.7 20
B;B.1;B.1.420 96
B;B.1;B.1.546 292
B;B.1;B.1.1;B.1.1.388 14
B;B.1;B.1.380 162
B;B.1;B.1.127 475
B;B.1;B.1.1;B.1.1.101 97
B;B.1;B.1.633 20
B;B.1;B.1.214;B.1.214.1 37
B;B.1;B.1.273 77
B;B.1;B.1.1;B.1.1.328 63
B;B.1;B.1.1;B.1.1.516 15
B;B.1;B.1.555 45
A;A.2;A.2.4 296
B;B.1;B.1.476 12
B;B.1;B.1.177;B.1.177.83 674
B;B.1;B.1.177;B.1.177.82 2185
B;B.1;B.1.177;B.1.177.16 1508
B;B.1;B.1.177;B.1.177.41 410
B;B.1;B.1.258;B.1.258.2;G.1 85
B;B.1;B.1.258;B.1.258.22 376
B;B.1;B.1.177;B.1.177.46 1111
B;B.1;B.1.160;B.1.160.32 233
B;B.1;B.1.177;B.1.177.31 106
B;B.27 57
B;B.1;B.1.22;B.1.22.1 33
B;B.1;B.1.1;B.1.1.13 21
B;B.1;B.1.1;B.1.1.41 165
B;B.1;B.1.1;B.1.1.230 113
B;B.1;B.1.177;B.1.177.53;W.4 742
B;B.1;B.1.177;B.1.177.6 1027
B;B.1;B.1.1;B.1.1.209 112
B;B.1;B.1.617;B.1.617.2;AY.20;AY.20.1 178
B;B.1;B.1.1;B.1.1.318;AZ.2;AZ.2.1 123
B;B.1;B.1.258;B.1.258.3 600
 31
B;B.1;B.1.258;B.1.258.12 132
B;B.1;B.1.177;B.1.177.51 220
B;B.1;B.1.617;B.1.617.2;AY.16;AY.16.1 421
B;B.1;B.1.84 49
B;B.1;B.1.507 91
B;B.1;B.1.105 106
B;B.1;B.1.118 117
B;B.1;B.1.263 27
B;B.49 20
B;B.1;B.1.358 20
B;B.1;B.1.177;B.1.177.24 767
B;B.1;B.1.613 37
B;B.1;B.1.1;B.1.1.298 1617
B;B.1;B.1.1;B.1.1.377 718
B;B.1;B.1.177;B.1.177.27 105
B;B.1;B.1.1;B.1.1.315;AD.1 244
B;B.1;B.1.1;B.1.1.1;C.30;C.30.1 149
B;B.1;B.1.221;B.1.221.3 1197
B;B.1;B.1.36;B.1.36.25 453
B;B.1;B.1.177;B.1.177.42 913
B;B.1;B.1.1;B.1.1.100 28
B;B.1;B.1.177;B.1.177.80 537
B;B.1;B.1.1;B.1.1.288 519
B;B.1;B.1.406 175
B;B.1;B.1.1;B.1.1.277;K.1 44
B;B.1;B.1.1;B.1.1.1;C.7 29
B;B.1;B.1.160;B.1.160.17 589
B;B.1;B.1.258;B.1.258.19 141
B;B.1;B.1.1;B.1.1.425 21
B;B.1;B.1.1;B.1.1.58 188
B;B.1;B.1.1;B.1.1.229 168
B;B.1;B.1.1;B.1.1.302 480
B;B.1;B.1.9;B.1.9.4 163
B;B.1;B.1.177;B.1.177.70 169
B;B.1;B.1.258;B.1.258.15 49
B;B.1;B.1.1;B.1.1.191 210
B;B.1;B.1.536 53
B;B.1;B.1.160;B.1.160.24 225
B;B.1;B.1.534 81
B;B.1;B.1.177;B.1.177.60;U.2 114
A;A.15 63
B;B.1;B.1.1;B.1.1.90 10
B;B.1;B.1.372 91
B;B.1;B.1.1;B.1.1.1;C.32 43
B;B.1;B.1.1;B.1.1.280 324
B;B.1;B.1.1;B.1.1.1;C.19 37
B;B.1;B.1.1;B.1.1.261 107
B;B.1;B.1.1;B.1.1.458 24
B;B.1;B.1.488 10
B;B.1;B.1.177;B.1.177.11 589
B;B.1;B.1.177;B.1.177.14 164
B;B.1;B.1.1;B.1.1.70;AP.1 666
B;B.1;B.1.36;B.1.36.39 450
B;B.1;B.1.362;B.1.362.2 216
B;B.1;B.1.1;B.1.1.1;C.23 176
B;B.1;B.1.177;B.1.177.64 17
B;B.1;B.1.177;B.1.177.58 751
B;B.1;B.1.1;B.1.1.39;AQ.2 9
B;B.1;B.1.1;B.1.1.224 69
B;B.1;B.1.473 50
B;B.1;B.1.36;B.1.36.20 59
B;B.1;B.1.214;B.1.214.4 110
B;B.1;B.1.1;B.1.1.346 34
B;B.1;B.1.1;B.1.1.308 85
B;B.1;B.1.258;B.1.258.10 87
B;B.1;B.1.1;B.1.1.294;M.1 47
B;B.1;B.1.463 126
B;B.1;B.1.177;B.1.177.45 2621
B;B.1;B.1.1;B.1.1.1;C.18 384
B;B.1;B.1.1;B.1.1.236 145
B;B.1;B.1.160;B.1.160.7 479
B;B.1;B.1.1;B.1.1.1;C.20 13
B;B.1;B.1.639 51
B;B.1;B.1.177;B.1.177.69 656
B;B.1;B.1.393 37
B;B.1;B.1.575;B.1.575.2 218
B;B.1;B.1.14 57
B;B.1;B.1.1;B.1.1.51 580
B;B.1;B.1.67 23
B;B.1;B.1.1;B.1.1.406 157
B;B.1;B.1.1;B.1.1.1;C.9 33
B;B.1;B.1.76 88
B;B.1;B.1.1;B.1.1.257 105
B;B.60 63
B;B.33 50
B;B.1;B.1.383 112
B;B.47 49
B;B.1;B.1.250 69
B;B.1;B.1.1;B.1.1.95 52
B;B.1;B.1.1;B.1.1.213 47
B;B.1;B.1.117 81
B;B.1;B.1.379 59
B;B.1;B.1.1;B.1.1.3 115
B;B.1;B.1.1;B.1.1.48 354
B;B.1;B.1.198 14
B;B.1;B.1.1;B.1.1.134 102
B;B.1;B.1.44 119
B;B.1;B.1.1;B.1.1.15 73
B;B.1;B.1.1;B.1.1.386 19
B;B.1;B.1.1;B.1.1.1;C.27 54
B;B.1;B.1.1;B.1.1.115 113
B;B.1;B.1.1;B.1.1.4 337
B;B.1;B.1.177;B.1.177.17 1218
B;B.1;B.1.177;B.1.177.19 699
B;B.1;B.1.36;B.1.36.28 174
B;B.1;B.1.177;B.1.177.18 863
B;B.1;B.1.1;B.1.1.196 174
B;B.1;B.1.258;B.1.258.4 290
B;B.1;B.1.36;B.1.36.12 105
B;B.1;B.1.177;B.1.177.53;W.3 187
B;B.1;B.1.177;B.1.177.20 659
B;B.1;B.1.160;B.1.160.23 207
B;B.1;B.1.177;B.1.177.30 397
B;B.1;B.1.177;B.1.177.25 67
B;B.1;B.1.1;B.1.1.255 329
B;B.1;B.1.1;B.1.1.405;AC.1 28
B;B.1;B.1.177;B.1.177.5 804
B;B.1;B.1.610 280
B;B.1;B.1.326 130
B;B.1;B.1.515 67
B;B.1;B.1.36;B.1.36.21 462
B;B.1;B.1.177;B.1.177.9 727
B;B.1;B.1.177;B.1.177.47 77
B;B.1;B.1.258;B.1.258.7 523
B;B.1;B.1.177;B.1.177.63 362
B;B.1;B.1.177;B.1.177.55 430
B;B.1;B.1.177;B.1.177.52;Y.1 78
B;B.1;B.1.1;B.1.1.317;AS.2 64
B;B.1;B.1.177;B.1.177.60;U.1 78
B;B.1;B.1.531 13
B;B.1;B.1.1;B.1.1.67 242
B;B.1;B.1.460 60
B;B.1;B.1.1;B.1.1.182 12
B;B.1;B.1.177;B.1.177.54;V.1 46
XA 45
B;B.1;B.1.617;B.1.617.3 344
B;B.1;B.1.1;B.1.1.318;AZ.4 298
B;B.1;B.1.81 47
B;B.1;B.1.617;B.1.617.2;AY.17 95
B;B.1;B.1.1;B.1.1.145 22
B;B.1;B.1.1;B.1.1.1;C.3 131
B;B.1;B.1.1;B.1.1.125 98
B;B.1;B.1.1;B.1.1.154 25
B;B.1;B.1.1;B.1.1.256 73
B;B.1;B.1.491 19
B;B.1;B.1.1;B.1.1.299 79
B;B.1;B.1.1;B.1.1.217 322
B;B.1;B.1.1;B.1.1.120 30
B;B.1;B.1.1;B.1.1.92 30
B;B.1;B.1.1;B.1.1.300 90
B;B.1;B.1.238 67
B;B.1;B.1.1;B.1.1.227 230
B;B.1;B.1.1;B.1.1.253 397
B;B.1;B.1.1;B.1.1.303 365
B;B.1;B.1.1;B.1.1.123 56
B;B.1;B.1.1;B.1.1.365 179
B;B.1;B.1.249 13
B;B.1;B.1.1;B.1.1.270 97
B;B.1;B.1.1;B.1.1.178 24
B;B.1;B.1.1;B.1.1.55 77
B;B.1;B.1.77 22
B;B.1;B.1.1;B.1.1.155 14
B;B.1;B.1.251 46
B;B.1;B.1.1;B.1.1.149 61
B;B.1;B.1.1;B.1.1.109 25
B;B.18 24
B;B.1;B.1.1;B.1.1.361 21
B;B.1;B.1.1;B.1.1.147 12
B;B.1;B.1.1;B.1.1.168 40
B;B.1;B.1.235 399
B;B.1;B.1.258;B.1.258.2 222
B;B.1;B.1.1;B.1.1.107 31
B;B.1;B.1.1;B.1.1.237 177
B;B.1;B.1.1;B.1.1.370 65
A;A.26 13
B;B.1;B.1.1;B.1.1.197 26
B;B.1;B.1.1;B.1.1.262 65
B;B.1;B.1.1;B.1.1.228 314
B;B.1;B.1.1;B.1.1.165 65
B;B.1;B.1.532 161
B;B.1;B.1.1;B.1.1.310 66
B;B.1;B.1.177;B.1.177.65 1497
B;B.1;B.1.1;B.1.1.309 177
B;B.1;B.1.1;B.1.1.341 17
B;B.1;B.1.1;B.1.1.232;AK.1 79
B;B.1;B.1.165 84
B;B.45 261
B;B.1;B.1.1;B.1.1.166 28
B;B.1;B.1.362;B.1.362.1 15
B;B.1;B.1.177;B.1.177.3 119
B;B.1;B.1.177;B.1.177.50;Z.1 313
B;B.1;B.1.1;B.1.1.294;M.3 13
B;B.1;B.1.160;B.1.160.10 123
B;B.1;B.1.177;B.1.177.85 182
B;B.1;B.1.177;B.1.177.26 142
B;B.1;B.1.549 219
B;B.1;B.1.1;B.1.1.130 65
B;B.1;B.1.1;B.1.1.34 77
B;B.1;B.1.428;B.1.428.2 31
B;B.1;B.1.177;B.1.177.15;AA.5 62
B;B.1;B.1.36;B.1.36.2 90
B;B.1;B.1.1;B.1.1.241;AH.3 263
B;B.1;B.1.97 40
B;B.1;B.1.1;B.1.1.408 36
A;A.2;A.2.3 208
B;B.1;B.1.177;B.1.177.15;AA.6 63
B;B.1;B.1.229 102
B;B.1;B.1.1;B.1.1.289 480
B;B.1;B.1.35 119
B;B.1;B.1.1;B.1.1.304 429
B;B.1;B.1.1;B.1.1.43 67
B;B.1;B.1.1;B.1.1.379 32
B;B.1;B.1.1;B.1.1.391 117
B;B.1;B.1.208 24
B;B.1;B.1.221;B.1.221.2 249
B;B.1;B.1.177;B.1.177.15;AA.8 45
B;B.1;B.1.177;B.1.177.29 20
B;B.1;B.1.1;B.1.1.294;M.2 14
B;B.1;B.1.177;B.1.177.60;U.3 257
B;B.1;B.1.1;B.1.1.396 23
B;B.1;B.1.115 40
B;B.1;B.1.1;B.1.1.421 33
B;B.1;B.1.1;B.1.1.201 43
B;B.1;B.1.1;B.1.1.38 17
B;B.1;B.1.1;B.1.1.306;AE.5 47
B;B.1;B.1.504 30
B;B.1;B.1.377 221
B;B.1;B.1.1;B.1.1.216;AM.3 30
B;B.1;B.1.1;B.1.1.193 13
A;A.12 6
B;B.1;B.1.177;B.1.177.61 23
B;B.1;B.1.110;B.1.110.2 6
B;B.1;B.1.489 27
B;B.1;B.1.1;B.1.1.366 62
B;B.1;B.1.248 34
B;B.1;B.1.9;B.1.9.1 31
B;B.1;B.1.1;B.1.1.482 42
B;B.1;B.1.1;B.1.1.7;Q.2 1643
B;B.1;B.1.1;B.1.1.529 4
B;B.1;B.1.1;B.1.1.296 55
B;B.1;B.1.231 31
B;B.1;B.1.1;B.1.1.380 102
B;B.1;B.1.1;B.1.1.410 28
B;B.1;B.1.350;B.1.350.1 7
B;B.1;B.1.390 104
B;B.1;B.1.1;B.1.1.217;S.1 202
B;B.1;B.1.467 27
B;B.1;B.1.180 20
B;B.1;B.1.1;B.1.1.364 16
B;B.1;B.1.1;B.1.1.111 102
B;B.1;B.1.160;B.1.160.12 156
B;B.1;B.1.1;B.1.1.216;AM.1 9
B;B.1;B.1.1;B.1.1.395 18
B;B.1;B.1.215 104
B;B.1;B.1.540 118
B;B.1;B.1.1;B.1.1.172 56
B;B.1;B.1.182 138
B;B.1;B.1.177;B.1.177.54;V.2 32
B;B.1;B.1.1;B.1.1.526 156
B;B.1;B.1.381 131
B;B.1;B.1.617;B.1.617.2;AY.81 542
B;B.1;B.1.1;B.1.1.242 24
B;B.1;B.1.1;B.1.1.447 28
B;B.1;B.1.607 19
B;B.41 124
B;B.1;B.1.1;B.1.1.82 28
B;B.1;B.1.177;B.1.177.15;AA.7 109
B;B.1;B.1.192 108
B;B.1;B.1.1;B.1.1.446 13
B;B.1;B.1.402 145
B;B.1;B.1.267 53
B;B.1;B.1.1;B.1.1.39;AQ.1 14
B;B.1;B.1.158 21
B;B.1;B.1.490 10
B;B.1;B.1.1;B.1.1.515 75
B;B.1;B.1.448 387
B;B.1;B.1.1;B.1.1.110 11
B;B.1;B.1.1;B.1.1.152 25
B;B.1;B.1.1;B.1.1.407 25
B;B.1;B.1.1;B.1.1.524 52
B;B.1;B.1.1;B.1.1.241;AH.1 10
B;B.1;B.1.258;B.1.258.24 94
B;B.1;B.1.632 135
B;B.1;B.1.533 96
B;B.1;B.1.1;B.1.1.435 29
B;B.1;B.1.1;B.1.1.336 59
B;B.1;B.1.1;B.1.1.1;C.36;C.36.2 77
B;B.1;B.1.1;B.1.1.241;AH.2 83
B;B.1;B.1.387 25
B;B.1;B.1.160;B.1.160.18 138
B;B.1;B.1.160;B.1.160.29 238
A;A.17 12
B;B.1;B.1.616 44
B;B.1;B.1.177;B.1.177.78 105
B;B.1;B.1.177;B.1.177.71 99
B;B.1;B.1.160;B.1.160.19 39
B;B.1;B.1.529 21
B;B.1;B.1.590 217
B;B.1;B.1.1;B.1.1.210 187
B;B.1;B.1.511 29
B;B.1;B.1.1;B.1.1.362 180
B;B.1;B.1.1;B.1.1.466 56
B;B.1;B.1.292 17
B;B.1;B.1.1;B.1.1.445 28
B;B.1;B.1.475 8
B;B.1;B.1.1;B.1.1.338 59
B;B.1;B.1.1;B.1.1.258 318
B;B.1;B.1.1;B.1.1.98 50
B;B.1;B.1.1;B.1.1.384 42
B;B.1;B.1.1;B.1.1.506 27
B;B.1;B.1.437 51
B;B.1;B.1.1;B.1.1.282 95
B;B.1;B.1.425 336
B;B.1;B.1.445 85
B;B.1;B.1.1;B.1.1.297;AG.1 15
B;B.1;B.1.466;B.1.466.2;AU.2 443
B;B.1;B.1.1;B.1.1.405 14
B;B.1;B.1.160;B.1.160.13 30
B;B.1;B.1.586 91
B;B.50 11
A;A.9 22
B;B.1;B.1.1;B.1.1.232;AK.2 22
B;B.1;B.1.329 1649
B;B.1;B.1.579 91
B;B.1;B.1.1;B.1.1.430 20
B;B.1;B.1.545 25
B;B.1;B.1.160;B.1.160.11 175
B;B.1;B.1.401 122
B;B.1;B.1.1;B.1.1.239 35
B;B.1;B.1.548 33
B;B.1;B.1.1;B.1.1.240;AJ.1 21
B;B.1;B.1.177;B.1.177.28 139
B;B.1;B.1.496 9
B;B.1;B.1.450 95
B;B.1;B.1.1;B.1.1.285 154
B;B.1;B.1.622 78
B;B.1;B.1.1;B.1.1.330 18
B;B.1;B.1.36;B.1.36.27 1133
B;B.42 30
A;A.22 15
B;B.1;B.1.595;B.1.595.1 171
B;B.1;B.1.1;B.1.1.350 16
B;B.1;B.1.1;B.1.1.87 15
B;B.1;B.1.1;B.1.1.17 60
B;B.1;B.1.399 478
B;B.1;B.1.1;B.1.1.185 13
B;B.1;B.1.537 55
B;B.1;B.1.184 18
B;B.1;B.1.492 148
B;B.1;B.1.497 3133
B;B.1;B.1.1;B.1.1.57 88
B;B.1;B.1.145 19
B;B.1;B.1.1;B.1.1.414 7
B;B.1;B.1.1;B.1.1.306;AE.3 32
B;B.1;B.1.1;B.1.1.53 92
B;B.1;B.1.348 61
B;B.1;B.1.617 1
B;B.1;B.1.1;B.1.1.116 20
B;B.1;B.1.1;B.1.1.340 23
B;B.1;B.1.1;B.1.1.148 86
B;B.1;B.1.1;B.1.1.56 27
B;B.1;B.1.168 41
B;B.1;B.1.605 169
B;B.1;B.1.400;B.1.400.1 66
B;B.1;B.1.458 9
B;B.1;B.1.1;B.1.1.440 85
B;B.1;B.1.1;B.1.1.88 20
B;B.56 35
B;B.1;B.1.542 32
B;B.1;B.1.428;B.1.428.1 30
B;B.1;B.1.177;B.1.177.68 65
B;B.1;B.1.177;B.1.177.66 24
B;B.1;B.1.1;B.1.1.267 92
B;B.1;B.1.1;B.1.1.184 50
B;B.1;B.1.1;B.1.1.25;D.4 15
B;B.1;B.1.310 24
B;B.1;B.1.205 40
B;B.1;B.1.1;B.1.1.7;Q.5 33
B;B.1;B.1.177;B.1.177.88 83
B;B.1;B.1.69 28
B;B.1;B.1.177;B.1.177.36 64
B;B.1;B.1.1;B.1.1.202 12
B;B.1;B.1.134 184
B;B.1;B.1.1;B.1.1.400 20
B;B.1;B.1.617;B.1.617.2;AY.75;AY.75.3 459
B;B.1;B.1.1;B.1.1.465 64
B;B.12 157
A;A.16 62
B;B.1;B.1.1;B.1.1.283 43
B;B.1;B.1.1;B.1.1.1;C.13 39
B;B.1;B.1.1;B.1.1.205 269
B;B.1;B.1.554 99
B;B.1;B.1.1;B.1.1.337 276
B;B.1;B.1.1;B.1.1.277;K.2 26
B;B.1;B.1.612 403
B;B.1;B.1.1;B.1.1.517 144
B;B.1;B.1.1;B.1.1.1;C.33 17
B;B.1;B.1.1;B.1.1.26 191
B;B.1;B.1.1;B.1.1.452 11
B;B.1;B.1.1;B.1.1.484 10
B;B.4;B.4.1 27
B;B.1;B.1.1;B.1.1.33;N.8 33
B;B.1;B.1.593 99
B;B.1;B.1.302 75
B;B.1;B.1.1;B.1.1.30 13
B;B.1;B.1.1;B.1.1.315;AD.2;AD.2.1 22
B;B.1;B.1.1;B.1.1.1;C.5 11
